Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristAbduction
  1.186000000000000e+01, -2.974669127169354e-01,  8.412151798900047e-02, -3.196825766161139e-03,  7.304919262969091e-01, -1.095293402306430e-02, -3.196825766334784e-03, -5.787354798018862e-02, -4.971580223001645e-02,  1.522076674873039e-01,  5.767877036553744e-01,  2.481552196697237e-01,  3.967612345766787e-01,  5.375604871628519e-02
  1.187000000000000e+01, -2.974558679514598e-01,  8.411733703270041e-02, -3.197116187695897e-03,  7.304945822422018e-01, -1.094952790152148e-02, -3.197116187765348e-03, -5.777798162727676e-02, -5.068841310273486e-02,  1.522094162347442e-01,  5.792885677470231e-01,  2.490759740329709e-01,  3.956940116472747e-01,  5.354242554466364e-02
  1.188000000000000e+01, -2.974475072774023e-01,  8.411434648693206e-02, -3.196567950823351e-03,  7.304978582983287e-01, -1.094774841224688e-02, -3.196567950788620e-03, -5.769400951240988e-02, -5.170815486242102e-02,  1.522165070600932e-01,  5.819261291248264e-01,  2.500063666207881e-01,  3.946010484586655e-01,  5.331858037144547e-02
  1.189000000000000e+01, -2.974423241393110e-01,  8.411278754831319e-02, -3.194928430537732e-03,  7.305020307271123e-01, -1.094799701549953e-02, -3.194928430468233e-03, -5.762227223596894e-02, -5.277439818673785e-02,  1.522306613373360e-01,  5.846988543482016e-01,  2.509452239098649e-01,  3.934836670923934e-01,  5.308498138767532e-02
  1.190000000000000e+01, -2.974407945753634e-01,  8.411289448788173e-02, -3.191946932973503e-03,  7.305073775302949e-01, -1.095066825437252e-02, -3.191946933077849e-03, -5.756328223035001e-02, -5.388621573398671e-02,  1.522535920676769e-01,  5.876042418493714e-01,  2.518914378053800e-01,  3.923433100929268e-01,  5.284219692488071e-02
  1.191000000000000e+01, -2.974433670332783e-01,  8.411488985286564e-02, -3.187379111516438e-03,  7.305141740484925e-01, -1.095614228858821e-02, -3.187379111620934e-03, -5.751739854736404e-02, -5.504237068062584e-02,  1.522869742986320e-01,  5.906387562191675e-01,  2.528439960203932e-01,  3.911815448943756e-01,  5.259089645302865e-02
  1.192000000000000e+01, -2.974504530539125e-01,  8.411898007926322e-02, -3.180990994274487e-03,  7.305226889491110e-01, -1.096477807179874e-02, -3.180990994274487e-03, -5.748480366053532e-02, -5.624131950560212e-02,  1.523324181295237e-01,  5.937977761477451e-01,  2.538020173799521e-01,  3.900000995266681e-01,  5.233184598059479e-02
  1.193000000000000e+01, -2.974624180022015e-01,  8.412535108402941e-02, -3.172563180617189e-03,  7.305331799250172e-01, -1.097690636833426e-02, -3.172563180722173e-03, -5.746548323245215e-02, -5.748121767749848e-02,  1.523914404422781e-01,  5.970755517688650e-01,  2.547647896925396e-01,  3.888009115158004e-01,  5.206590177475986e-02
  1.194000000000000e+01, -2.974795720402935e-01,  8.413416388523998e-02, -3.161895312208785e-03,  7.305458888731664e-01, -1.099282255288792e-02, -3.161895312279010e-03, -5.745921222732919e-02, -5.875992169352350e-02,  1.524654344866639e-01,  6.004651742107164e-01,  2.557317910158864e-01,  3.875861684138684e-01,  5.179400486768494e-02
  1.195000000000000e+01, -2.975021625118389e-01,  8.414555079887687e-02, -3.148810321169949e-03,  7.305610370429664e-01, -1.101278004008854e-02, -3.148810321205208e-03, -5.746555040288293e-02, -6.007498969846811e-02,  1.525556406458396e-01,  6.039585675913793e-01,  2.567026811936286e-01,  3.863583273449600e-01,  5.151717485259879e-02
  1.196000000000000e+01, -2.975303680552363e-01,  8.415961235144342e-02, -3.133158364114324e-03,  7.305788202153819e-01, -1.103698452989188e-02, -3.133158364008020e-03, -5.748384867128498e-02, -6.142368199960044e-02,  1.526631189567463e-01,  6.075465071338747e-01,  2.576772682823593e-01,  3.851201092597212e-01,  5.123650051322434e-02
  1.197000000000000e+01, -2.975642936914612e-01,  8.417641455164571e-02, -3.114820776514055e-03,  7.305994035777719e-01, -1.106558850935957e-02, -3.114820776656628e-03, -5.751326454999628e-02, -6.280296324225804e-02,  1.527887211503080e-01,  6.112186595553586e-01,  2.586554529390687e-01,  3.838744841795132e-01,  5.095312594254935e-02
  1.198000000000000e+01, -2.976039668965537e-01,  8.419598660967931e-02, -3.093713675949063e-03,  7.306229169071201e-01, -1.109868640422262e-02, -3.093713675984950e-03, -5.755278113865780e-02, -6.420951025551030e-02,  1.529330650119920e-01,  6.149636432889966e-01,  2.596371542667827e-01,  3.826246576300290e-01,  5.066823365853967e-02
  1.199000000000000e+01, -2.976493354728108e-01,  8.421831956926162e-02, -3.069790497141221e-03,  7.306494510054850e-01, -1.113631134824300e-02, -3.069790497249720e-03, -5.760122619438834e-02, -6.563972554010199e-02,  1.530965161262791e-01,  6.187691066947805e-01,  2.606222431822455e-01,  3.813740462705362e-01,  5.038302914276976e-02
  1.200000000000000e+01, -2.977002672982267e-01,  8.424336587624781e-02, -3.043043489782806e-03,  7.306790553229005e-01, -1.117843356955284e-02, -3.043043490038195e-03, -5.765729241183193e-02, -6.708975479249864e-02,  1.532791767850669e-01,  6.226218210480173e-01,  2.616105012998550e-01,  3.801262435361559e-01,  5.009872796943663e-02
  1.201000000000000e+01, -2.977565515222337e-01,  8.427103965667837e-02, -3.013504467716139e-03,  7.307117364094997e-01, -1.122495996607831e-02, -3.013504467826664e-03, -5.771955941579154e-02, -6.855550943550170e-02,  1.534808800233074e-01,  6.265077861507317e-01,  2.626015901297857e-01,  3.788849879574407e-01,  4.981654208297127e-02
  1.202000000000000e+01, -2.978179011041979e-01,  8.430121765113929e-02, -2.981244872364616e-03,  7.307474571204506e-01, -1.127573477631572e-02, -2.981244872513578e-03, -5.778651749843133e-02, -7.003269323119582e-02,  1.537011883381511e-01,  6.304123472170565e-01,  2.635950296559373e-01,  3.776541326970442e-01,  4.953766527306682e-02
  1.203000000000000e+01, -2.978839567008547e-01,  8.433374076578515e-02, -2.946375338641384e-03,  7.307861362668969e-01, -1.133054115404053e-02, -2.946375338641384e-03, -5.785659595654025e-02, -7.151682955184850e-02,  1.539393957011619e-01,  6.343203230478336e-01,  2.645901987261853e-01,  3.764376005745733e-01,  4.926326188297497e-02
