Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristAbduction
  7.690000000000000e+00, -3.113780005869181e-01,  9.766423806540581e-02,  3.377155349220089e-02,  7.876481824779625e-01, -5.217339583815961e-02,  3.377155349185564e-02,  3.738448782207322e-01, -3.133002957072430e-01,  4.237667543254860e-01,  1.314871864538279e+00,  8.314836981068607e-01, -9.912558049496685e-01,  2.389216386348292e-02
  7.700000000000000e+00, -3.114318105663282e-01,  9.769032111893394e-02,  3.379916117916812e-02,  7.876765659563093e-01, -5.221499772481275e-02,  3.379916117919111e-02,  3.737603886192902e-01, -3.135572522147569e-01,  4.239472139390155e-01,  1.314900814856694e+00,  8.307717693308724e-01, -9.918684839954123e-01,  2.403570966894582e-02
  7.710000000000000e+00, -3.114758571062834e-01,  9.771888051233213e-02,  3.385351918983488e-02,  7.877529368973661e-01, -5.228036053333707e-02,  3.385351918918541e-02,  3.741720888750293e-01, -3.139546072465468e-01,  4.243333733301780e-01,  1.314978018407323e+00,  8.322584109171424e-01, -9.916804091495297e-01,  2.421312159750749e-02
  7.720000000000000e+00, -3.115322600077283e-01,  9.774448951171100e-02,  3.387483531324140e-02,  7.877699268118787e-01, -5.231644673804836e-02,  3.387483531299883e-02,  3.739680704821304e-01, -3.136912906782683e-01,  4.244652770180184e-01,  1.314957942372109e+00,  8.323402559060282e-01, -9.918606404214896e-01,  2.430439742690527e-02
  7.730000000000000e+00, -3.115758470018217e-01,  9.776151305297498e-02,  3.387912051220060e-02,  7.877626627032249e-01, -5.233231754000811e-02,  3.387912051126975e-02,  3.736258697656909e-01, -3.137529599656330e-01,  4.244757022535449e-01,  1.314859558309424e+00,  8.318353269048673e-01, -9.917815990560251e-01,  2.419886282156040e-02
  7.740000000000000e+00, -3.116407308185991e-01,  9.779131466166802e-02,  3.390515094011388e-02,  7.877847255281104e-01, -5.237531344491697e-02,  3.390515093988789e-02,  3.734139846160707e-01, -3.136240332670758e-01,  4.246387501879500e-01,  1.314963109871631e+00,  8.313911193431150e-01, -9.924199162268975e-01,  2.402265213108012e-02
  7.750000000000000e+00, -3.117405646171195e-01,  9.783749338323355e-02,  3.394663539076215e-02,  7.878210601193140e-01, -5.244287558207805e-02,  3.394663539068038e-02,  3.731096002250596e-01, -3.130664163564700e-01,  4.249003521355392e-01,  1.315030020298773e+00,  8.321959611216142e-01, -9.924854026653646e-01,  2.400343075675707e-02
  7.760000000000000e+00, -3.117521786272017e-01,  9.784362002203162e-02,  3.395478601708491e-02,  7.878308482989202e-01, -5.245401181117981e-02,  3.395478601647009e-02,  3.731245184483232e-01, -3.129765252353207e-01,  4.249557413839097e-01,  1.315108879927364e+00,  8.329378009430500e-01, -9.922828776633921e-01,  2.405701182171833e-02
  7.770000000000000e+00, -3.116687888090052e-01,  9.779977384418648e-02,  3.389689891883414e-02,  7.877616263648320e-01, -5.237467495728021e-02,  3.389689891876535e-02,  3.730269915865747e-01, -3.131128517228795e-01,  4.245627949281238e-01,  1.314927070573168e+00,  8.314801626235790e-01, -9.914490221623525e-01,  2.387072784204605e-02
  7.779999999999999e+00, -3.116737738337145e-01,  9.780437769458916e-02,  3.390909479289562e-02,  7.877803793197991e-01, -5.238802886126881e-02,  3.390909479276791e-02,  3.731650769992894e-01, -3.134129678079305e-01,  4.246518663070426e-01,  1.314589926111085e+00,  8.307329199527892e-01, -9.917513230270346e-01,  2.384134027020550e-02
