Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristAbduction
  9.949999999999999e+00, -3.648900922192891e-01,  1.203478484383973e-01,  4.735688059599062e-02,  7.914286089903382e-01, -7.910826538352911e-02,  4.735688059615479e-02,  7.270001595824738e-02, -5.274591370911919e-02,  4.955630690381381e-01,  1.546548239083386e+00,  6.780414164292057e-01, -7.300153281212330e-01, -4.650804620091541e-02
  9.960000000000001e+00, -3.642937815358505e-01,  1.200570563894070e-01,  4.702843902355312e-02,  7.911135175192338e-01, -7.864781294179690e-02,  4.702843902364759e-02,  7.351989969664929e-02, -5.391548469836103e-02,  4.935055292220134e-01,  1.545891187816494e+00,  6.784123404871513e-01, -7.310250140576705e-01, -4.617827849392684e-02
  9.970000000000001e+00, -3.638823381113388e-01,  1.198724232332227e-01,  4.687419770415533e-02,  7.910130468035380e-01, -7.839901015704931e-02,  4.687419770429512e-02,  7.515339402770360e-02, -5.473826599549200e-02,  4.926153469778917e-01,  1.545328991929871e+00,  6.801778269249739e-01, -7.337175784065118e-01, -4.594204069466983e-02
  9.980000000000000e+00, -3.634935920930467e-01,  1.197024552690367e-01,  4.674875269084323e-02,  7.909508137332343e-01, -7.818319643487648e-02,  4.674875269094777e-02,  7.699559714630810e-02, -5.566242795557981e-02,  4.919224476201598e-01,  1.544604048833680e+00,  6.814176345937413e-01, -7.352812813283089e-01, -4.573672761820075e-02
  9.990000000000000e+00, -3.631666788410378e-01,  1.195564413671268e-01,  4.662941058777206e-02,  7.908759157161880e-01, -7.798840057466983e-02,  4.662941058783637e-02,  7.833930324400495e-02, -5.630358852076343e-02,  4.912378669526641e-01,  1.543999317161419e+00,  6.812901965246509e-01, -7.355808316360550e-01, -4.550172377220837e-02
  1.000000000000000e+01, -3.627481276847450e-01,  1.193656282400846e-01,  4.645923039571280e-02,  7.907516709506558e-01, -7.772227425762868e-02,  4.645923039579647e-02,  7.980154565889586e-02, -5.707132448678465e-02,  4.902333956041390e-01,  1.543295948772168e+00,  6.814870656189111e-01, -7.361231009252036e-01, -4.532208643957925e-02
  1.001000000000000e+01, -3.625159868051452e-01,  1.192741542271536e-01,  4.642963562984703e-02,  7.907877105650738e-01, -7.763654591029034e-02,  4.642963563013169e-02,  8.157018322560750e-02, -5.763292187854929e-02,  4.901511461558353e-01,  1.542883207008128e+00,  6.834011016951991e-01, -7.387861824017461e-01, -4.511311404264323e-02
  1.002000000000000e+01, -3.623834802255751e-01,  1.192270022433259e-01,  4.643557672276896e-02,  7.908452893158743e-01, -7.760942804881754e-02,  4.643557672281919e-02,  8.291735223641172e-02, -5.813209522617790e-02,  4.902716159760820e-01,  1.542598970299759e+00,  6.834019248455994e-01, -7.388487825853354e-01, -4.499751785027182e-02
  1.003000000000000e+01, -3.620176215998386e-01,  1.190590736555406e-01,  4.628180788260247e-02,  7.907282719407476e-01, -7.737183148062332e-02,  4.628180788283524e-02,  8.411963799589883e-02, -5.870458831817355e-02,  4.893559782673078e-01,  1.542372115949511e+00,  6.849586913451051e-01, -7.404424529973409e-01, -4.490318591384681e-02
  1.004000000000000e+01, -3.617654664971943e-01,  1.189518469111992e-01,  4.621424717830694e-02,  7.907098414571611e-01, -7.724475555380961e-02,  4.621424717877076e-02,  8.551605628135261e-02, -5.927264754791960e-02,  4.890064538727560e-01,  1.542273443157637e+00,  6.870060486362417e-01, -7.430713037786005e-01, -4.479225142679124e-02
  1.005000000000000e+01, -3.613936493849083e-01,  1.187861793895972e-01,  4.608060640896085e-02,  7.906273697550246e-01, -7.702476609203424e-02,  4.608060640935131e-02,  8.707117329217984e-02, -5.990134491143138e-02,  4.882411519126547e-01,  1.541916517863061e+00,  6.887904181724552e-01, -7.453533795857961e-01, -4.461150140901782e-02
  1.006000000000000e+01, -3.612045944908318e-01,  1.187117205279018e-01,  4.605674938508917e-02,  7.906569223504851e-01, -7.695505732745889e-02,  4.605674938524591e-02,  8.851403642671052e-02, -6.053691176985842e-02,  4.881754026224308e-01,  1.541641562444221e+00,  6.893091534704666e-01, -7.462584594609616e-01, -4.455686224457696e-02
  1.007000000000000e+01, -3.608210667910206e-01,  1.185370998339643e-01,  4.590215454305506e-02,  7.905444569148649e-01, -7.671197347494640e-02,  4.590215454311313e-02,  8.986897003807637e-02, -6.126978260112988e-02,  4.872624453223350e-01,  1.541411856943016e+00,  6.903577917554600e-01, -7.476883050595257e-01, -4.445459479477081e-02
  1.008000000000000e+01, -3.604908978604731e-01,  1.184001490430531e-01,  4.582939808634360e-02,  7.905454304752222e-01, -7.656036605703398e-02,  4.582939808646477e-02,  9.192759381243820e-02, -6.240038230152516e-02,  4.869189160761059e-01,  1.541090026300240e+00,  6.920466024933614e-01, -7.498732618375887e-01, -4.426734280599024e-02
  1.009000000000000e+01, -3.602794669057289e-01,  1.183256220875404e-01,  4.584217567607116e-02,  7.906423940292570e-01, -7.652008240209152e-02,  4.584217567625528e-02,  9.412452992336617e-02, -6.344493497445683e-02,  4.871346242583076e-01,  1.541017875966877e+00,  6.956453144742871e-01, -7.537754754529344e-01, -4.406741063559560e-02
