Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristAbduction
  1.031000000000000e+01, -2.776321082338120e-01,  7.274880683746621e-02, -2.058501465701021e-02,  7.072405781217583e-01,  1.308878233903110e-02, -2.058501465708572e-02, -1.440133349817936e-01, -3.837962639741148e-03,  2.753172152311853e-02,  4.111112650620647e-01,  2.207826444824892e-01,  6.016688256802571e-01,  7.937557417236200e-02
  1.032000000000000e+01, -2.781415865025349e-01,  7.297019361664292e-02, -2.045161149957390e-02,  7.073278823759255e-01,  1.279783332747475e-02, -2.045161149966076e-02, -1.465189100903224e-01, -3.109623193974681e-03,  2.839456968718878e-02,  4.080813891515626e-01,  2.207899849525631e-01,  5.983925526810152e-01,  7.944381525572487e-02
  1.033000000000000e+01, -2.786537511556957e-01,  7.319504555916789e-02, -2.030738020114075e-02,  7.074321061304457e-01,  1.249460021060989e-02, -2.030738020123916e-02, -1.488844233893447e-01, -2.599273203606033e-03,  2.933797075032228e-02,  4.053888680499111e-01,  2.210584590385750e-01,  5.957202949039830e-01,  7.942830342569669e-02
  1.034000000000000e+01, -2.791637978571903e-01,  7.342116538385390e-02, -2.015405205089644e-02,  7.075516391075385e-01,  1.218234541557384e-02, -2.015405205096805e-02, -1.510935597482841e-01, -2.314930431363643e-03,  3.035016223139738e-02,  4.030433616895641e-01,  2.216060580984297e-01,  5.936792167147296e-01,  7.932883205781345e-02
  1.035000000000000e+01, -2.796669061783597e-01,  7.364645410157955e-02, -1.999290515772679e-02,  7.076856286015724e-01,  1.186384491122450e-02, -1.999290515777677e-02, -1.531229020343345e-01, -2.262995809239312e-03,  3.142283680510643e-02,  4.010527396069629e-01,  2.224430624808015e-01,  5.922892010790579e-01,  7.914642756942433e-02
  1.036000000000000e+01, -2.801585877230862e-01,  7.386907761177675e-02, -1.982460564320676e-02,  7.078341492079661e-01,  1.154111788178103e-02, -1.982460564345878e-02, -1.549426210490963e-01, -2.449168185215136e-03,  3.255223871938261e-02,  3.994251324293033e-01,  2.235659851956398e-01,  5.915637330542496e-01,  7.888356429135845e-02
  1.037000000000000e+01, -2.806359822948622e-01,  7.408808215729512e-02, -1.964863780715974e-02,  7.079987995994840e-01,  1.121444268769434e-02, -1.964863780733491e-02, -1.565193664469480e-01, -2.878592423320330e-03,  3.374308633922426e-02,  3.981667461517220e-01,  2.249826584181165e-01,  5.915095224253086e-01,  7.854147912890656e-02
  1.038000000000000e+01, -2.810967248919510e-01,  7.430280811414347e-02, -1.946401108101560e-02,  7.081818331345067e-01,  1.088344534036079e-02, -1.946401108111828e-02, -1.578169568200896e-01, -3.556933036798490e-03,  3.500354812550212e-02,  3.972875653175409e-01,  2.266765460972366e-01,  5.921292023677074e-01,  7.812338979444663e-02
  1.039000000000000e+01, -2.815398572728128e-01,  7.451329846379973e-02, -1.926896554453413e-02,  7.083864021238232e-01,  1.054652238069909e-02, -1.926896554458598e-02, -1.588000379169041e-01, -4.490035415405766e-03,  3.634719543635311e-02,  3.967985480880928e-01,  2.286320241972913e-01,  5.934209353982749e-01,  7.763199509559723e-02
  1.040000000000000e+01, -2.819650524476759e-01,  7.471987437301797e-02, -1.906155770860070e-02,  7.086157962174868e-01,  1.020169469659438e-02, -1.906155770855410e-02, -1.594361009311518e-01, -5.684942466911771e-03,  3.778879715299867e-02,  3.967162220863010e-01,  2.308064969523703e-01,  5.953804167087502e-01,  7.707192457875038e-02
  1.041000000000000e+01, -2.823738549976929e-01,  7.492374421557257e-02, -1.883902661679056e-02,  7.088741577257003e-01,  9.845572594364249e-03, -1.883902661654892e-02, -1.596969090082165e-01, -7.145538129488873e-03,  3.934873756932691e-02,  3.970474560907755e-01,  2.332219285628110e-01,  5.979970271795101e-01,  7.644203187303339e-02
  1.042000000000000e+01, -2.827671491491771e-01,  7.512570048207201e-02, -1.859934838810489e-02,  7.091645904859776e-01,  9.475752189014086e-03, -1.859934838772881e-02, -1.595595782748194e-01, -8.878268821226883e-03,  4.104201789796297e-02,  3.978113308999675e-01,  2.358298869598657e-01,  6.012603283023541e-01,  7.574702734556003e-02
  1.043000000000000e+01, -2.831465646124710e-01,  7.532682633853960e-02, -1.834044737403076e-02,  7.094900879194875e-01,  9.089565204007277e-03, -1.834044737354646e-02, -1.590071098869048e-01, -1.088797226949739e-02,  4.288380165804822e-02,  3.990240569780527e-01,  2.386021844950204e-01,  6.051558648303343e-01,  7.498975365710739e-02
  1.044000000000000e+01, -2.835139447357308e-01,  7.552822794687297e-02, -1.806049633557703e-02,  7.098531793347176e-01,  8.684554112907916e-03, -1.806049633501761e-02, -1.580282140546099e-01, -1.317857941178286e-02,  4.488730423360771e-02,  4.007021375210401e-01,  2.415088924658410e-01,  6.096659829724458e-01,  7.417315893758511e-02
  1.045000000000000e+01, -2.838712744591174e-01,  7.573100457304416e-02, -1.775792929512081e-02,  7.102559278804438e-01,  8.258506671938948e-03, -1.775792929452684e-02, -1.566168613602934e-01, -1.575286601511323e-02,  4.706371765058078e-02,  4.028618797015655e-01,  2.445187189106540e-01,  6.147694636957071e-01,  7.330032824289265e-02
  1.046000000000000e+01, -2.842206348779716e-01,  7.593623546831441e-02, -1.743142450753187e-02,  7.106999704671887e-01,  7.809450750197566e-03, -1.743142450690130e-02, -1.547716173829390e-01, -1.861218739505341e-02,  4.942235275963355e-02,  4.055188422804508e-01,  2.475993908809638e-01,  6.204410282186408e-01,  7.237452166829821e-02
  1.047000000000000e+01, -2.845641636885330e-01,  7.614497117338437e-02, -1.707987765088782e-02,  7.111865720752254e-01,  7.335636987514826e-03, -1.707987765021177e-02, -1.524948817329346e-01, -2.175619441059711e-02,  5.197085312685681e-02,  4.086872019249801e-01,  2.507181101529182e-01,  6.266507644695736e-01,  7.139921710920823e-02
  1.048000000000000e+01, -2.849040069725372e-01,  7.635822060551534e-02, -1.670237926379196e-02,  7.117166752885727e-01,  6.835528452136863e-03, -1.670237926305410e-02, -1.497921147397721e-01, -2.518252730520391e-02,  5.471537925720005e-02,  4.123790400517752e-01,  2.538421318937086e-01,  6.333635399247926e-01,  7.037815542320146e-02
  1.049000000000000e+01, -2.852422557599087e-01,  7.657692995432996e-02, -1.629820312788441e-02,  7.122909358632227e-01,  6.307806284793438e-03, -1.629820312713507e-02, -1.466710944607768e-01, -2.888648192961197e-02,  5.766071488226161e-02,  4.166035685195861e-01,  2.569394849654310e-01,  6.405384524215885e-01,  6.931538677642402e-02
  1.050000000000000e+01, -2.855808665385611e-01,  7.680195264325551e-02, -1.586680754468688e-02,  7.129097414433737e-01,  5.751393557556828e-03, -1.586680754390317e-02, -1.431412254004725e-01, -3.286065377875415e-02,  6.081028127214446e-02,  4.213663230973517e-01,  2.599798139433411e-01,  6.481283533384006e-01,  6.821531343215716e-02
  1.051000000000000e+01, -2.859215671336313e-01,  7.703401083171046e-02, -1.540784981566348e-02,  7.135732126362152e-01,  5.165497159171029e-03, -1.540784981484922e-02, -1.392129154731632e-01, -3.709458117482559e-02,  6.416605725090387e-02,  4.266683596485720e-01,  2.629353050171206e-01,  6.560794544601669e-01,  6.708272265119543e-02
  1.052000000000000e+01, -2.862657504181218e-01,  7.727364945695703e-02, -1.492121364705626e-02,  7.142811863452464e-01,  4.549666574704236e-03, -1.492121364621544e-02, -1.348970380418242e-01, -4.157442066178577e-02,  6.772840674182558e-02,  4.325055014410564e-01,  2.657816241088852e-01,  6.643309935372943e-01,  6.592280583147306e-02
  1.053000000000000e+01, -2.866143613557378e-01,  7.752118543608399e-02, -1.440704707002829e-02,  7.150331839412283e-01,  3.903865284815566e-03, -1.440704706918830e-02, -1.302044907361544e-01, -4.628268706827763e-02,  7.149583077025776e-02,  4.388676904954703e-01,  2.684988088551463e-01,  6.728150019265620e-01,  6.474116632909936e-02
  1.054000000000000e+01, -2.869677862927216e-01,  7.777665645109000e-02, -1.386580615072288e-02,  7.158283697212419e-01,  3.228547088128142e-03, -1.386580614987412e-02, -1.251458583256151e-01, -5.119807913047486e-02,  7.546467716219470e-02,  4.457384741860607e-01,  2.710721427351140e-01,  6.814563388685828e-01,  6.354382451973811e-02
  1.055000000000000e+01, -2.873257526149452e-01,  7.803977326829337e-02, -1.329830049643297e-02,  7.166655040773127e-01,  2.524730703103995e-03, -1.329830049562313e-02, -1.197311912548775e-01, -5.629541178717397e-02,  7.962883572134953e-02,  4.530946511002582e-01,  2.734929751781908e-01,  6.901730777206279e-01,  6.233722253238808e-02
  1.056000000000000e+01, -2.876872434039881e-01,  7.830987776701259e-02, -1.270573861862109e-02,  7.175428933086475e-01,  1.794069230991902e-03, -1.270573861778222e-02, -1.139699118611408e-01, -6.154568544524233e-02,  8.397943207207019e-02,  4.609061216620668e-01,  2.757592838561201e-01,  6.988771566160161e-01,  6.112821955954752e-02
  1.057000000000000e+01, -2.880504312060920e-01,  7.858590871977778e-02, -1.208977091646027e-02,  7.184583385936228e-01,  1.038910943340410e-03, -1.208977091563376e-02, -1.078708515212543e-01, -6.691630712752371e-02,  8.850453555731823e-02,  4.691359859864090e-01,  2.778758373841854e-01,  7.074752257607497e-01,  5.992407082084820e-02
  1.058000000000000e+01, -2.884126375061576e-01,  7.886637877178337e-02, -1.145252590920393e-02,  7.194090894285968e-01,  2.623449527865418e-04, -1.145252590844777e-02, -1.014424122489679e-01, -7.237145358667842e-02,  9.318891164497678e-02,  4.777408936412725e-01,  2.798540106296218e-01,  7.158697542111714e-01,  5.873239244423389e-02
  1.059000000000000e+01, -2.887703249910917e-01,  7.914936639453618e-02, -1.079663467095533e-02,  7.203918077467403e-01, -5.317754297906596e-04, -1.079663467024579e-02, -9.469284111846821e-02, -7.787256775539050e-02,  9.801385388044695e-02,  4.866716290397239e-01,  2.817113053289575e-01,  7.239604629761214e-01,  5.756111121275072e-02
  1.060000000000000e+01, -2.891191269648117e-01,  7.943252524843136e-02, -1.012523979836043e-02,  7.214025473386213e-01, -1.338836517350783e-03, -1.012523979772446e-02, -8.763060300469028e-02, -8.337898033318886e-02,  1.029571206063122e-01,  4.958739174407633e-01,  2.834705490956925e-01,  7.316460493294121e-01,  5.641839051290921e-02
  1.061000000000000e+01, -2.894539155479846e-01,  7.971311213511778e-02, -9.441986234741892e-03,  7.224367522517313e-01, -2.153498200159421e-03, -9.441986234142207e-03, -8.026482823918557e-02, -8.884862915429602e-02,  1.079929948013652e-01,  5.052894217366976e-01,  2.851588104270859e-01,  7.388261326430388e-01,  5.531252832885834e-02
  1.062000000000000e+01, -2.897689092613880e-01,  7.998803428907975e-02, -8.750991451906840e-03,  7.234892778119287e-01, -2.969760437075530e-03, -8.750991451437422e-03, -7.260580549639761e-02, -9.423884053545563e-02,  1.130924842335546e-01,  5.148568780592162e-01,  2.868061502564739e-01,  7.454033715078694e-01,  5.425183080348375e-02
  1.063000000000000e+01, -2.900578204489417e-01,  8.025391654797853e-02, -8.056793171439420e-03,  7.245544368297339e-01, -3.781063894435110e-03, -8.056793171039797e-03, -6.466549938166288e-02, -9.950714134740721e-02,  1.182236739908175e-01,  5.245133215450022e-01,  2.884443021801560e-01,  7.512856763208240e-01,  5.324446616259808e-02
  1.064000000000000e+01, -2.903140416569469e-01,  8.050718815171209e-02, -7.364274087505205e-03,  7.256260718409613e-01, -4.580424610241884e-03, -7.364274087203686e-03, -5.645807944838910e-02, -1.046120785517308e-01,  1.233522343206779e-01,  5.341953725619122e-01,  2.901052992380967e-01,  7.563884130889158e-01,  5.229829922136092e-02
  1.065000000000000e+01, -2.905308653627481e-01,  8.074418671138850e-02, -6.678565048824753e-03,  7.266976523215151e-01, -5.360599174909275e-03, -6.678565048625268e-03, -4.800043456792058e-02, -1.095140320088982e-01,  1.284420735404707e-01,  5.438405544899152e-01,  2.918200381032758e-01,  7.606365135832553e-01,  5.142070333365591e-02
  1.066000000000000e+01, -2.907017252188330e-01,  8.096127397772301e-02, -6.004930806121345e-03,  7.277623932990795e-01, -6.114272485697736e-03, -6.004930805936459e-03, -3.931262967493776e-02, -1.141759953031394e-01,  1.334561084284800e-01,  5.533885883230093e-01,  2.936168564665118e-01,  7.639664217546525e-01,  5.061835876856925e-02
  1.067000000000000e+01, -2.908204433453475e-01,  8.115495619132718e-02, -5.348644688247084e-03,  7.288133892488987e-01, -6.834256912965353e-03, -5.348644688081027e-03, -3.041826194411179e-02, -1.185642839240834e-01,  1.383571094772781e-01,  5.627825920602775e-01,  2.955202851417695e-01,  7.663277758566545e-01,  4.989706108232005e-02
  1.068000000000000e+01, -2.908814668892231e-01,  8.132200092418862e-02, -4.714860358116356e-03,  7.298437547633165e-01, -7.513689681299729e-03, -4.714860358092808e-03, -2.134468712285487e-02, -1.226491423170139e-01,  1.431085661796830e-01,  5.719701285990300e-01,  2.975500650424499e-01,  7.676847205438166e-01,  4.926155818086013e-02
  1.069000000000000e+01, -2.908800774735293e-01,  8.145954229533392e-02, -4.108489675916844e-03,  7.308467620831506e-01, -8.146214676487684e-03, -4.108489675889821e-03, -1.212310224341095e-02, -1.264052423106892e-01,  1.476755115076616e-01,  5.809040717768867e-01,  2.997203973272242e-01,  7.680168206704567e-01,  4.871542124812604e-02
  1.070000000000000e+01, -2.908125625943720e-01,  8.156516887181531e-02, -3.534094004178004e-03,  7.318159669622626e-01, -8.726138369375747e-03, -3.534094004209419e-03, -2.788493191664410e-03, -1.298120748084398e-01,  1.520252561629167e-01,  5.895432836459751e-01,  3.020393710974301e-01,  7.673196252164090e-01,  4.826094700241056e-02
  1.071000000000000e+01, -2.906761663902381e-01,  8.163693080975509e-02, -2.995769091552478e-03,  7.327454078027325e-01, -9.248529482936085e-03, -2.995769091626597e-03,  6.622510680767801e-03, -1.328503680410723e-01,  1.561282489480131e-01,  5.978448979409591e-01,  3.045417828372212e-01,  7.656098418277781e-01,  4.789910331558249e-02
  1.072000000000000e+01, -2.904698892181215e-01,  8.167362972410630e-02, -2.497177659465220e-03,  7.336293218306160e-01, -9.709404606922822e-03, -2.497177659643057e-03,  1.606386388993641e-02, -1.355177831935141e-01,  1.599575266874353e-01,  6.057977248516445e-01,  3.071552620128690e-01,  7.629059824945283e-01,  4.762944863436090e-02
  1.073000000000000e+01, -2.901934594300248e-01,  8.167448255378962e-02, -2.041340320832788e-03,  7.344627778365806e-01, -1.010564950701220e-02, -2.041340320887175e-03,  2.549254325015804e-02, -1.378056050431242e-01,  1.634906330307773e-01,  6.133723629079374e-01,  3.099022130855390e-01,  7.592559895110393e-01,  4.745021152008105e-02
  1.074000000000000e+01, -2.898480208667085e-01,  8.163935542856304e-02, -1.630731942409234e-03,  7.352413215304353e-01, -1.043510797698843e-02, -1.630731942273072e-03,  3.486083955194830e-02, -1.397143806834831e-01,  1.667086371335008e-01,  6.205546516299615e-01,  3.127647416521354e-01,  7.547182938413552e-01,  4.735830756110417e-02
  1.075000000000000e+01, -2.894359025734899e-01,  8.156868354227331e-02, -1.267255619117796e-03,  7.359610836094037e-01, -1.069654003246989e-02, -1.267255619293013e-03,  4.411882014274360e-02, -1.412498745431254e-01,  1.695964031568176e-01,  6.273369642609338e-01,  3.157191852645098e-01,  7.493651676873601e-01,  4.734943633063251e-02
  1.076000000000000e+01, -2.889605334650654e-01,  8.146343391996735e-02, -9.522663197048565e-04,  7.366187664375484e-01, -1.088957064136542e-02, -9.522663195882689e-04,  5.321473848293534e-02, -1.424228528510511e-01,  1.721424407285766e-01,  6.337178070816772e-01,  3.187367594587670e-01,  7.432814960917877e-01,  4.741819501589668e-02
